review_text,sentiment
"This is a great, multifunctional cream. It's lightweight but long-lasting, hydrates with a matte finish, softens skin, evens skin tone with its tint, and doesn't irritate my sensitive skin. It's a one-stop, do-all product. Highly recommend. Excited to check out the rest of the line!",1
"As someone with an oily T-zone and super flaky skin everywhere else, this moisturizer has truly saved my life. Personally, I enjoy using this the most during the dry winter months, but lately I have resorted to using small amounts of this cream before bed. I recommend using this moisturizer if you frequently use acne treatments, as the Ceramidin Cream can deposit back much needed moisture!",1
This is the best facial cream ever!,1
Ideal for dry skin! doesn't leave the face shiny. I have really dry skin and during the winter I had to find a cream that I didn't have to apply multiple times throughout the day. This moisturizer is bombbbb,1
"I was reluctant to try this product at first but when I first got a mini sample of this from the sephora promos, it was amazing and actually helped with my acne a lot! It feels really soothing and smells very organic!",1
The Ceramidin Liquid & Cream are go-to products for me. It's very moisturizing and never irritates my skin!,1
ideally this is 3.5 stars. this saved my skin when it was really dry and flaking in the winter months. it calmed my skin and make it possible for me to just make facial expression without feeling like my skin will rip. for that i am grateful i tried it. i had been using a drugstore moisturiser with ceramids in it for over two years before i switched to this. i love the feeling of heavy conditioning moisturisers.,1
"this cream has been such a life saver for my dry skin that has become sensitized by too many harsh products. it is thick but not greasy, pleasant scent, and is perfect for soothing skin overnight. I also apply to sunburns and it keeps my skin moisturized while soothing. yes the packaging could use some tweaking, but the quality outweighs any inconvenience. I find myself recommending this to friends and family, I will always repurchase.",1
I use this on top of my retinol at night. makes my skin feel soft and smooth. it's not super moisturizing but hydrates enough.,1
This is my go-to moisturizer. My face is extremely sensitive. It was hard finding a type of lotion I could put on my face before bedtime and not be broken out in the morning. This is the one. It feels so good on the skin and really does it's job. My skin thanked me for this purchase. Well worth the money.,1
"I have very dry skin. I had been using an assortment of serums, moisturizers, and night creams for years trying to achieve the results I got from this cream. I have eczema so I have been religious about moisturizing since I was 16. Not only did I moisturize but I would use a more super exfoliant by Clinique once a week and and a daily exfoliant by Philosophy obviously daily, and I still always had flaky skin and an oily T zone. I bought some Kat Von D foundation that really just magnified my problem skin and it was that foundation that pushed me to find a better routine. I found this and literally the next day my problems vanished! I use it with the ceramidin liquid and have returned all of my other products this is all I need now. I don't have an oily T zone or flaky skin I don't need to use that super exfoliant anymore but I do still use that Philosophy face wash for my own peace of mind. I have never broken out and really this is the product I have been searching for! My skin looks plumper too!",1
"Usually I use Aquaphor for my barrier cream needs but this is even better because it's not greasy or shiny. Great in the winter on dry, chapped skin, cracked heels, etc.",1
"While I didn't see any changes in firmness, it definitely made my skin feel softer without being too greasy.",1
I can tell this is the best cream I've ever used. The texture seems like very oily but never oily for combination skin type. Highly recommended.,1
"I have very dry, sensitive, acne prone skin and this cream has changed the game for me. I never right reviews but I felt I had to spread the word of how good this cream really is. Paired with the liquid its a perfect combo! Its my forever moisturizer.",1
"Whenever I'm having a bad skin day, or my makeup is just clinging to every dry patch on my face, I can always count on this cream to fix it! It works so nicely under makeup my foundation just glides over top, it hydrates my skin the entire day. Usually by noon my skin has already felt dry, EXCEPT when I wear this lotion. It smells amazing, feels amazing, and will be a staple in my skincare regimen forever!",1
i got this in my first birch box and fell in love. i've tried numerous 10+ moisturizers and nothing could compare. this makes my skin feel very soft and hydrated. i have some acne and my skin is combination. this definitely helps with all my skin issues and i am in absolute love. it smells wonderful as well,1
"No matter how many times I try to convince myself that I should test out other creams, this one always comes out on top. It gives the most intense moisturization I have ever gotten from a product before, yet it somehow absorbs so quickly and is so lightweight. It's not oily at all and my skin feels so bouncy and plump after I use it. It doesn't ball up or pill on the skin, which is one of my biggest pet peeves in moisturizers, which is amazing and means it provides an incredible base for any makeup you apply on top. It definitely has a scent but I don't find it overpowering at all, and to be honest the smell alone is so amazing that it's the highlight of my skincare routine. My only issue with this product is the packaging; I would much prefer if it came in a jar like the Ceramidin Gel Cream or the Ceramidin Oil balm, or even if it came in a squeeze tube like it's available in as a sample. The packaging is frustrating but the product is so incredible that I have no issue putting up with it. I have a $400 face cream that I never even touch if I have this product to use instead. Do yourself a favour and give this a try!",1
"I have really dry skin; naturally winter months are rough and this cream saved my life. I mean, it smoothed out my eyes, and they were in bad shape. My face felt smoother and so hydrated. I've already purchased this three times and will continue to do so every time.",1
"This will get you through the winter or super dry days. It's thick and heavy, but I have pretty sensitive skin and this doesn't break me out. Now that it's warmer I use it locally and occasionally when my face is dyer than usual. I wear minimal makeup but it's decent under concealer for example around the nose and mouth area where I get some redness.",1
"I have extremely acne prone skin. Some moisturizers break me out. Others can leave me very greasy or not hydrating my dry patches at all. This moisturizer is AMAZING for combination skin. It completely cured my dryness without feeling too heavy. It does not make me look greasy and it controls my oils. Trust me, I have ridiculously oily skin. This is almost mattifying which makes it perfect as a makeup primer too. Even though it's a slightly thicker formula, it does not break me out at all. A little goes a long way as it spreads out thinly. I have rosacea and it soothes my redness. I find that I wake up with a more even skintone. This honestly has to be my holy grail moisturizer and does everything I could ask for. I'm impressed at this brand and Korean skincare. It is pricey, but totally worth it!",1
"My skin is dry and sensitive, and winter weather makes it worse. I've been using this cream for the past 3 months, and its a fantastic moisturizer that doesn't irritate or break out my skin. It feels like it might be heavy at first, but absorbs really nicely into the skin. Slightly odd smell, but its not a bad or strong odor and it dissipates quickly as you spread the cream. I probably will only use it occassionly in the summer while it's humid out, but it will definitely be a must have in my winter skin survival kit. On a separate note - the packaging is awful! The tube doesn't squeeze well, and as you manipulate it to get the cream out the outer coating cracks and chips and gets stuck on your hands with the cream! I got around this issue with my second tube by squeezing the whole tube into a glass jar for storage - but Dr Jart needs to fix this as I shouldn't need to re-package the product each time I buy it!",1
I bought this because the acne medicine my dermatologist prescribed me dried my usually normal face out. It doesn't feel like it really does anything. I still have dry patches and for almost $50 I was expecting more. It also has a really strong smell which gave me headaches.,0
"I used too many chemical exfoliants and needless to say - my skin was not happy with me. It was inflamed, red and flakey all over. I bought this product looking for something with ceramides and my skin was transformed overnight. So moisturizing but not heavy or sticky. Highly recommend!",1
"I only need one hand to count how many reviews I've ever written-so I think that alone says a lot. I was having some sort of allergic reaction/eczema flare up on my face, that for about a week, was not budging. I googled eczema remedies and this product came up. I purchased it and literally over night my skin was 50% better, and is continuing to heal from whatever that was. I will totally purchase again! My skin is so grateful for it!",1
"I use in combination with the liquid like many of the reviewers do. I love the texture of this cream, very hydrating, it spreads out easily and doesn't leave my face feeling oily and heavy. The only thing I dislike is the packaging, the paint rubs off by normal handling, it's so annoying!",1
"I got a sample of this from a Sephora employee who recommended it for my Dry/normal sensitive skin & let me tell you, it's amazing. My skin feels hydrated, supple, & just overall great! What a great find, & honestly a tube of this doesn't break the bank. Also a LITTLE goes such a long way! It spreads sooo well.",1
"This moisturizer kept the dry skin away for sure and I really did like it! But.... I got a lot of little forehead bumps after using this product and the tube it comes in is the worst! it lasted me about 3 months and by the end, it was torture trying to get the remains out of the tube! A lot of the product is wasted because you can't get it out and the paint on the side of the bottle chips off and gets everywhere! For me, not worth the price tag for such a SMALL amount",1
I went camping and got sunburned pretty bad. My face was peeling and so dry and itchy so I went into Sephora and the employee recommended this cream to me so I purchased it. With one application my skin was already feeling so much better. After 2 applications most of the redness and flaky skin was gone. I just applied this morning and my skin is looking and feeling great. I highly recommend this product.,1
I struggled with a oily forehead for years. The worst part was that not only was my forehead an oily slick mess but I had flaky skin in that area. It was as if my skin was dry yet oily... I knew that oily skin is often due to dehydrated skin so I tried many many products--from drug store brands to higher end brands such as Chanel and nothing really cured it. I also invested in a Clarisonic and several chemical exfoliant over the years and nothing fixed it. I finally bought the Dr. Jart Ceramidin Cream and my problem is gone!! It took me months to realize I'd stopped needing to use blotting papers and that I no longer had to avoid applying makeup to my forehead for fear of making the flakes on my forehead more visible but in the end I realized it was this cream that changed everything!,1
"As a skincare junkie and exercise enthusiast, I've tried a lot of face lotions from Sephora in search of something to soothe my skin after frequent sweating and washing. I've tried Renewed Hope in a Jar, Argan Oil, Ultra Repair, Dramatically Different, Aqua Bomb, you name it, but this one came out on top. It's simple and calming to sensitive skin, absorbs quickly, and is the only cream I have tried that is intensely moisturizing without causing breakouts. It's a bit of a splurge, but a little goes a long way. And it smells nice :)",1
"I usually never write reviews but I love this product so much. I've had so skin issues recently due do a reaction to some other products. I was on steroids and creams to fix the initial reaction but my skin has been really dry and problematic since. I got a sample of this cream while at Sephora and didn't try it right away because it's thicker and I was concerned about breakouts (also an issue since my reaction). I was traveling and the first night my skin was so dry I remembered I had this sample in my bag. So I put it on and my skin was instantly better, it was unreal! It was soft and moisturized and just felt healed. I was stunned. I literally google Sephora right there from my hotel and it was my first stop the next morning to buy the full tube. It's one of my best purchases to date! It truly heals and makes your skin so soft and moisturized. I've had zero issues with clogging or breakouts. I can't say enough great things about this product.",1
"I have extremely dry, dehydrated, sensitive and redness prone skin. I've heard of this but was wary due to the price tag. However, this is actually worth it! My skin drinks this up and the lasting results are incredible.",1
This is the only cream i can use. i have extremely dry skin and i'm only 17 years old so i needed something that won't irritate my skin and will be light weight. i have the sun screen that goes with this. it it truly amazing. i would recommend 1000/1000,1
"I am an Esthetician, I understand how skin functions and how to implement complimentary skin care pretty well, have been doing it professionally for over 7 years. Cradle cap is caused because a baby's skin is so thin and the lipid barrier is fragile so skin sheds as it dries out rapidly, so I knew I had to add some protective lipids to gently reinforce his skins barrier. I had bought the intro kit w the serum and cream and liked it, would use it occasionally at night, mixed the serum in my regular skin care regimen, love the smell, but didn't get into it exclusively. When I started to look thru my vast collection of skincare products to treat my newborn sons cradle cap and baby acne (it was ALL OVER his poor little face, ears, neck and hairline) this worked in 8-12 hours and has kept it clear for 5 days now! I just bought the regular sized cream to keep him looking so handsome until it clears up naturally. I'm very impressed and will be evaluating how I can work this into my own skin care routine.",1
I have eczema and this didnt irritate my skin. After applying it the product doesn't completely get absorb but for the price i can purchase two jars of cetaphil which is great for my sensitive skin,1
This is one of the best creams i have used. it helps my over sensitive face. Calms the skin when i flare up.,1
"If you have eczema problems above your upper lip like i do, this stuff is amazing! It hydrates yet sinks in quickly so makeup can be applied on top of it. If you have oily skin i don't recommend using this all over your face, a little goes a long way!",1
"I've always used a serum and moisturizer in the am and pm, but for about a month nothing was really deeply moisturizing the dry parches on my cheek. With the winter in full swing, the parches grew bigger. I tried everything! Shea butter, aquafor, first aid beauty, hydration masks, and nothing. A beauty blogger was raving about this and decided to give it a try. I got it on Monday and the dry patches feel dramatically smaller. My skin feels moisturized and it's only day 3 of using this. I thought maybe it would be too good to be true and that later in the day my dry patches would come back. But they didn't!!! I used the liquid and cream and my face felt moisturized all day!!",1
Use it every morning. It is great for a dry face.,1
"I didn't think it was possible, but this has the thickness of a night cream, but adorbs really nicely and isn't greasy, making it perfect for daytime. My skin gets uncomfortably right when it's not well moisturized, and even after 14 hours, my face felt like I just applied this cream. So happy!",1
"I use this as a night cream, as its a nice thick moisturizer. I absolutely love it! Every morning when I wake up my skin feels fresh and hydrated. It has made a huge difference in my skin's texture as well. This is my new fave!",1
"I have ventured in my 30's with some problematic skin. I've always had dry skin, but in the past year I've developed an oily t-zone. Moisturizers either didn't do anything for my dry skin or it would make my skin oily. This cream along with the liquid makes my skin feel soft and smooth ALL DAY. It's a great base for makeup and if you have super dry skin this will be amazing for you. So glad I finally tried this.",1
"Does it's job!! Non greasy, moisturizing and smooth!",1
"Finally caught the cold/flu going around my office. Constantly blowing my nose has made my already dry skin even more sensitive and chapped around my nose and above my lips. TMI? Most of the creams I have tried cause my skin to sting or burn in this already sensitive area. So I started using this cream. It has soothed and healed my skin within a couple of days. I am still sick but have to say my skin doesn't show it. My skin may not feel hydrated throughout the entire day, but it no longer looks red, chapped or inflamed. I can comfortably wear foundation during the day to the office. I have since started using this cream on my entire face and it has definitely helped prevent dry flaky winter skin. Will definitely re-purchase.",1
"The first time I used it, my skin broke out. I am not sure if this caused it, but this was the only thing I changed from my skincare. After my skin calmed after few days, I used it again. I made sure that the cream was absorbed completely to reduce the breakout.",1
This is the most moisturizing cream I've ever used. After trying a sample I bought the full size because I loved it so much.,1
"I received a sample of this, and I am impressed! I have abnormally dry skin and this moisturizer really helped. My skin feels very soft now. Also, it evened my skin tone and removed a lot of its redness. Will be purchasing the actual moisturizer soon!",1
"Dr Jarts Ceramidin line of products are what I have been searching for...I live in an area of the country that has a very harsh Winter climate and I always have dry patches that peek out through my makeup no matter what I use. Until now....the first thing i use is a cleansing exfoliator, then Dr Jart serum and then the Cerimidin cream. My Makeup goes on so smoothly and flawlessly that I almost can't wait to wash my face and start again the next day. I am ADDICTED to this stuff. If you have DRY skin you have to try this product.",1
"I got this as a deluxe sample in a Dr Jart+ kit and was a tad skeptical of it. First time I used it, I realized that I might be a lifetime convert. I hate creams that feel greasy so I usually go oil-free, but those tend to not give me enough moisture in certain area. Meanwhile, my skin is acne-prone related to hormones, so I try to give it nothing extra that might irritate it. This cream is ideally moisturizing without being heavy, and so far hasn't broken me out once, and I actually feel like it's improved the look and texture of my skin. It's also a beautiful moisture base before I do my makeup. Even though it's a tad pricey (never spent this much on a moisturizer before), the tube is actually quite big. As for the packaging complaints, it comes with a small metal tube-wringer that helps you to get the the product out without too much waste.",1
"This is my go to moisturizer for any time if the day. I have combo skin, so if I use it durning the day I focus it more on my dry parts, but at night I lather this on and it helps plump my skin and the next morning I don't have any flakiness or any excess oil.",1
I had a sample of this that I was able to use about 10-15 times. I reached for it when my skin felt a bit dryer. As winter rolled around I decided to get the full size. But I'm almost done with the tube and I won't be repurchasing. This didn't really do a good job of keeping my skin moisturized and has led to some breakouts in the past couple of weeks. Another disappointing thing is the outside of the tube is peeling off sort of like chipping paint. I'm surprised a brand like this would have this design flaw. Disappointed it didn't work for me in the long run but it sounds like it works for a lot of other people!,0
"I do read lots of reviews before I brought this. It's good but so many people said it's perfect so I have a high expectation, when I tried by myself, it's absorbs quickly, but I cannot feel that much moisturize my face. It's really smooth after you apply the cream, and it's more good for combination skin I guess. But still a good product, I used not that much amount and it can apply all over my face. I usually mixed with serum.",1
This product is amazing. I love how it makes my skin feel.,1
"I wrecked my skin with a foundation that dried me out and then I exfoliated and my skin was raw and painful. I put on my normal skin care and my face was stinging so badly I ended up taking all of it off and slathering this cream on my face. And it was so incredible, it soothed and moisturized my poor face. It is kind of sticky initially but that goes away quickly and it sinks into the face and feels really smooth. I put it all over my face when it is really dry but I also use it when I just have a dry patch. I can even put it on my lips.Anyone that gets dry or dehydrated, I suggest you keep a tube of this in your cupboard at all times.",1
"I love this cream. It's thick, but not too thick, very moisturizing. I also like the slight medicinal herbal scent. However, I hate the packaging! The tube is metal and hard to ring out the product, even when there is plenty left. Furthermore, the paint chips off the label and gets onto my face and vanity. I will not be repurchasing, despite my love for the product. The packaging truly ruined it for me. I first tried this as a 100 point perk and the packaging was fine there, that will be the only time Ii'll try it again in future. Very disappointing.",0
I loved this. I have dry skin and this moisturizers my skin so well. I bought a holiday set with the liquid version and this together and they definitely gave my thirsty skin a drink. Only need to use the smallest amount because it goes such a long way. I will purchase the full size when mine runs out.,1
"This stuff is out of this world. I instantly notice healthier looking, plump and glowing skin when I use this day and night. My skin has never looked better. I never repurchase skincare products, because things usually don't wow me, but I squeezed every last bit of product out of my tube before rephrasing another. The ONLY THING I'm iffy on is the packing. Because it's a painted metal tube, the paint will start to flake off once you start running out of product and bending the tube. But this product is worth that little bit of annoyance. I'll still continue to use this, but I do hope they update the packaging!",1
"I had heard that this was good, but I didn't expect it to be this good. It makes my skin soft for days. Way worth the price. The only thing is that when I put it on my chin or the creases on my nose I can break out. But the pros easily outweigh the cons.",1
"I'm very skeptical of heavy moisturizers since I break out very easily, but this one has never made me break out which is perfect since my skin dries out terribly in the winter. It can leave an oily residue so use a VERY small amount or it's impossible to put makeup over it.",1
I have used this cream for a few months. I have dry skin and this did feel good going on. It did moisturize well although I needed more anti aging then this cream offers. If I was younger this would be a better choice for me. I was underwhelmed.,1
I grab this all year round - my combination skin loves it,1
"I love, love, love this moisturizer. If you have dry skin it is truly amazing what this does for your skin. It really feels like my skin drinks in this moisturizer and I just can't resist touching my face after applying it, it's just so soft!",1
I have tried so many moisturizers and oils to curb the peeling/flaking skin around my nose and mouth in the winter. This is it. Leave it on overnight and you'll wake up glowing. Put it on under makeup and it won't make makeup melt or wear off leaving dry patches. I'm in love.,1
LOVE LOVE LOVE I've tried drugstore and high end moisturizers this one by far is the best!! It doesn't break me out or feel greasy works well with my oils. I have combo oily skin but around my mouth in the winter very dry. With this moisturizer I don't have to reply throughout the day or worry about flaky skin.,1
"Dr Jart is the most amazing skincare line, other than Sunday Riley. This moisturizer has saved my life. I have extremely dry skin, especially during the winter months. I've tried a ton of moisturizers, but nothing compares. I honestly have yet to find a Dr. Jart product that I don't love! If you struggle with dry flaky skin, get this and thank me later",1
Amazing. Leaves an amazing finish and texture. I would recommend to a friend.,1
"I am allergic to most products and suffer from really dry and sensitive skin. This moisturizer is the best thing I've ever tried. It's incredibly hydrating and just after a few days of use my skin was clearer and softer. The only thing I would change about this product is the container. The metal tube cracks an the paint code often chips and gets on your fingers. Other than that, this is an excellent product",1
"The best moisturizer I have found for my dry, easily irritated skin. It takes a moment to settle in and can feel the slightest bit oily to the touch, but it has not caused any breakouts where other moisturizers do. I use a pretty intense facewash (Dr.Bronner's Peppermint Soap) and follow immediately with this. I searched so long to find something that felt creamy and good on my skin without breaking me out or screwing with my foundation. It honestly feels as though it has improved the texture of my skin with use. I can't recommend it enough.",1
"For those who love to play with their actives and high-powered acids, this is your godsend. I first tried this as a 100 point sample from Sephora but I have now purchased a full size and never looked back. It is on the more expensive side but, in my mind, totally worth it. ",1
"This is by far the best face moisturizer I have used. I've been using for about a year ever since a sales associate gave me a sample In store. I've never had any negative reaction to it. No strong smell and absorbs great into skin. I am finally at the end of my tube and like other reviewers have said, the only negative is that the packaging flakes onto your hands. It comes with a metal bar that's supposed to be used to push the product out but it makes the flaking worse. I can't take a star off for that though because the actual product and formula is amazing.",1
"I had a sample of this from a previous order and immediately bought the full size when I ran out. I tend to have dehydrated skin all year round but it gets very dry during the winter months. This has save my skin. I was dry and flaky around my nose and hair line and this fixed it after only a few uses. If you need a major moisture boost for your skin, definitely give this a try. A little goes a long way so be careful not to over-do it. I also love the you get a little tube-squeezer to get every last bit out, great little bonus.",1
"I have been using this product almost a year now and it has been my miracle product. I suffer from dry, sensitive skin that is prone to break outs, redness, and irritation. It took years of products- both beauty brands and prescription- and this cream is the only product I have ever tried that consistently gives me good results- it's my daily go-to. It doesn't burn on application, quickly absorbs, and leaves a nice fresh feel. If you have sensitive skin, I'd definitely try this product out!",1
"I've had such a problem with dry skin this winter, and this has saved me. I have mild acne in my t zone and chin; this does not upset it. Love how soft my skin feels! A little goes a long way too",1
Love the product but not a big fan of the packaging. The packaging looks nice but the white and yellow parts peel off by time. Hope you guys can improve it.,1
"I would love to share this with everyone that ceramidin is the best moisturizer,because it moisturizers , it heals , it seals the moisture factor of skin, it makes your foundation look even better , it will bring out with the best days of your skin, looking more smooth and plumped. It's a pricey product but worth every single penny. I always read reviews and then on believing in the reviewer's belief I buy products, honestly today u believe me and spend almost 50$ for your most precious skin.",1
"I love this cream. It is the best moisturizer I have used, so I will continue to purchase it. The cream is 5 stars and I highly recommend it. I took a star off because of the metal tube it is in. When the tube gets low, it is difficult to get the product out because the metal is not very pliable. On top of that the paint (if that's what it is) flakes off and it gets into the lotion and onto my face as I apply the lotion. Please change this Dr. Jart!",1
"I never write reviews but feel the need to for this product. I suffer from dry skin/redness and live in Winnipeg, Canada and our winters are extremely dry and cold, so not very helpful for my skin. I've tried countless skincare moisturizers to help me with dryness and this is the ONLY product that not only keeps me moisturized all.day.long (something i never thought would be possible for me) but has taken away my redness!! I hardly wear foundation now and I have been told by several friends that I look tan and I have fair skin. I am so devoted to this product. PS. A little goes a long way!!! I can get away with a pea size amount for my whole face.",1
"I love this product. It is lightweight, but provides great, long-lasting moisture. But man, the tube's paint (the actual color and lettering) flakes off and gets EVERYWHERE. They need to change this because it is beyond annoying.",1
"I received a small sample and instantly loved it. The tiny tube lasted a fair amount of time, and I've since bought the full sized tube. This stuff is the last layer in my routine and my skin is so supple! I absolutely love it.",1
I have very very very dry skin. Around my forehead and nose especially I am very dry and I can be flakey and gross. My family and I recently moved from the northeast to Wisconsin and my skin has suffered. The cold and the wind had taken its toll. I have been using this cream for about 2 months and it makes my skin so hydrated. I have tried so many different things and I was not going to be pleased if I spent almost $50 for another dud but this is amazing. Will repurchase. When I bought this I also purchased the sleep mask by the same brand in the blue bottle. Awesome as well. This cream has me right with the Lord.,1
"I am in love with this cream. I've been using for more than two months now and love everything about it. I layer under the Dr. Jart+ Ceramidin Liquid and have learned that a little goes a long way. I use a pea-sized amount out less and pat (not rub) over my face. I have also been using this for under eye-cream, after I apply to my face I use another pea-sized amount to dab around my eyes for added moisture. I am lucky to have only a few very fine lines under my eyes, but this product really moisturizes and plumps the skin to make those lines disappear. Some people have complained about the scent, but I love it! To me is smells like a high-end spa.",1
this cream works by natually healing the skin barrier. It worked better than repair creams and other foreign brands to me without breaking out skins.,1
"I am an oily, acne prone, sensitive skin gal. Finding a moisturizer that doesn't break me out is incredibly difficult and frustrating, let alone one that doesn't make me feel greasy. I was originally looking at Tiger Grass Cream instead to help with my acne. However, after much consideration, I finally chose this one instead. I am very glad that I did.",1
"I've been on the search for a moisturizer to go along with my skin care routine. I use prescription topical creams for my acne morning and night. All the moisturizers I have tried never gave me enough hydration or don't work well with the topical creams. I went to Sephora and picked this one up and it is gold! I don't flake and it's so hydrating that my skin doesn't feel tight. I will say it does leave a luminous finish on my skin but I don't mind it. It has also helped with my acne and healing my skin. Because I use prescription acne creams they can be pretty harsh on the skin, but this moisturizer really helps to balance everything out and like it claims, it really helps strength the skins barrier. Definitely a favorite and I will purchase again!",1
"I have used this for over a year. When I try other products, my skin doesn't look and feel as dewy. I use this with the serum. Together they leave my skin soft and more plump than it is without them.",1
"I loved the effects of this moisturizer, especially with my super dry winter skin - but I can't deal with the overpowering medicinal scent. For this reason, I much prefer the Dr Jart Ceramidin liquid, which is zero scent, followed by a different moisturizer. I don't know why they would include such a bizarre (and personally, malodorous) scent if it's not strictly necessary. Recommended if you like/don't care about fragrances, but try the liquid treatment if the smell bothers you!",1
"My skin was dehydrated and dry from chilly weather. I started using this with the liquid (which is a serum) and I saw results almost immediately. I use this combo at night with a facial oil and I wake up with baby soft, plump skin. Couldn't be more pleased. I have sensitive skin and this is soothing. In fact, my redness has disappeared! This is my holy grail moisturizer!",1
"Best moisturizer, been using for 2 years now. Best for dry skin esp in winter.",1
"I bought this cream along with the Ceramidin Liquid for my dehydrated skin, and I'm SO glad that I did. After~ a month of consistent use, my face is no longer constantly dry and tight, and feels normal again. I still use it daily because I love how quickly it absorbs into my skin while being extremely hydrating. I just ordered my second tube to use as an everyday moisturizer. I just wish there was an SPF version.",1
Liked this cream a lot but think it works best when using the lotion first. I plan to always use the two together.,1
"I got this as a deluxe sample and have used it while traveling on multiple flights. It is very moisturizing but did not cause breakouts. I also find it intensely healing to use after an at-home chemical peel. Will be purchasing the full size when I run out (a little goes a surprisingly long way), mostly for when I need heavy duty TLC. There is a slight medicinal smell, though I thought it was weaker than the scent of the mask in this product line, and it fades quickly. The texture is thicker than the gel version, but spreads easily. My face soaks up both versions. I haven't tested it as a primer, but it did not leave my face shiny. Overall, very good product for anyone with dry skin.",1
I've been using this for about a year now. In Minnesota winters my skin gets so dry. This is the only thing that helps keep my skin moisturized. For my detailed review see below.,1
"I really like this and use it on my face only. I have dry sensitive cream and lather my body and face with lots of moisturizer. This is wonderful as a part of my skin hydration routine. The only issue is I do not use that much product (dime+ size) for face and neck, and I am blowing through this tube fast. I do like the metal thing they give you to roll the tube to get every bit of product out of the container as at this price, you need it. I will be looking for a ceramic alternative as it is really high priced for what you get. I think I can find another face product for me less. If money is not a concert - go for it you will probably really like it",1
"This is so drying! I put it on at night and woke up with dry, tight skin. I put it on again this morning and I can barely move my face because my skin feels so tight. Not for people with very dry skin!!!!!",0
"This product is really good, not the best, but really good. Unfortunately there is not enough product for the amount of money paid.",1
"I have been used this cream every day and night for 1and half months, and feel the actual improvement. normally, i do not want waste time to write a review, but for this cream I feels that if i do not give it a five start review with description, I feel sorry about myself. this cream is the first cream that i ever used can maintain the ceramidin ingredients still effective but without a really oil base. it is indeed oil and cream, but it is not oilly. so it can absorb by your skin really quick and the result is amazing. you can actually feel your skin be more softer and smooth after you wash your face. it is the feeling we touch a baby face. so you can image how nice it is. and indeed the ceramidin really helps to rebuild the ability of skin's own function of protection. especially, useful to the people who wash their face every day by really warm water.",1
"I have tried so so many moisturizers, ranging from drug store brands to high end. This moisturizer has been a life changer for me. I have combo/dry skin. Even with an oily t-zone my cheeks get so dry and I get patchy. This moisturizer has made my face look so much better and has helped me even out my skin tone and correct the dryness. It's great to use under makeup.",1
"I have dry sensitive skin, and am very picky about what products I use on my skin, especially my face. I often buy a regular cream and add my own oils, hyaluronic acid, etc.",1
"I've always had issues with day creams because I have very dry skin. With the creams I've used in the past, by the end of the day, my skin felt tight and even dirty. BUTTTT this skincare specialist at Sephora introduced me to this cream - and I am officially a convert. I love how it goes on and my skin still feels soft throughout the day. The only thing is that it smells a little medicine-y? Other than that, it's a fabulous cream. Definitely recommend!",1
"This is hands down the best moisturizer I've ever used! I pair this with the liquid as well since I'm so dry and it makes my foundation lay perfectly! If you're not sure about the splurge, get a sample at Sephora or get the ""help me"" kit they offer for $36 with the cream and liquid! You will not be disappointed!",1
"I'm on my second tube - the first one lasted practically a year! Best, best, best moisturizer, especially for winter. My skin loves it. Oh, and it completely agrees with my super-sensitive skin! Love.",1
"Just one dab of this product gives so much hydration to the skin. I really love using it at night after cleansing my face to reopen USB hydration. Definitely has become a new favorite nightly moisturizer for my acne-prone, dry skin. I actually really like the smell of the Ceramidin line and how they all smell similar to one another.",1
"It does everything a moisturizer should. Its hydrating, it gives your skin a soft, supple, almost juicy appearance (not shin-juicy as in plump). It makes my skin look airbrushed!",1
"I have extremely dry skin. And, by extreme, I mean that I've yet to meet a person who's skin flakes faster than mine. I'd been using Perricone MD for almost a year but I was still having dryness problems. Since switching to Dr. Jart+'s Ceramidin Cream, I haven't had any dryness problems! It's only a been a month so time will tell if it continues but, so far, I'm happy.",1
A beauty blogger suggested this during the vib sale so I put it on my list. It immediately worked wonders on my dry face!!! My face never been so smooth even make up is applying 100x better!!!,1
"Love this moisturizer! Hydrates wonderfully without leaving an oily film, and a tiny bit goes a long way! Good for sensitive, dry skin that can get oily, doesn't cause breakouts.",1
"I have THE most sensitive skin including rosacea. I live in LA, so the sun is brutal along with the extremely dry desert air - my skin was a complete disaster when I moved here. I use tried and true Cetaphil as my face wash, spritz rose water on my face afterwards, and apply this cream before bed (I pat it in until it's fully absorbed). My skin is so incredibly soothed after. Zero breakouts or rosacea issues since. Highly recommended.",1
"Not for everyone, but for me, a lifesaver. I have used creams from $15 - $200. Although I liked the $200 creams, that isn't in my budget. This cream is creamy, thick, moisturizing, and yet absorbs quickly. I love the mild scent. I use a retin-a product for rosacea and this really helps to balance the dryness. Try before you buy.",1
"I love this cream and will buy again. It has a lovely texture and a noticeable floral (roses to my nose) scent that fades. I have really oily skin that is also somehow dry underneath the surface, and prone to flare ups with some formulations. This cream moisturizes under my skin's surface instead of sitting on top of my skin and making it look even more greasy. My skin looks and feels softer, especially the skin under my eyes. I wore this under my makeup for my wedding photos and my skin looked amazing! I look forward to trying other products in the line.",1
So moisturizing a little goes a long way Works better paired with the liquid,1
"Disliked this product. Did not like the smell, and made my skin very oily",0
